"Site","elevation","latitude","longitude","full_ID","stationID","filename","date","time","time_stamp","PESO","SOREX","UNK","VOLE","SCIURIDAE","MUSTELIDAE","OTHER","X","night","sunAltDegrees","moonAltDegrees","moonlightModel","twilightModel","illumination","moonPhase","mean_height","max_height","sd_height","cover2m","CC","FC","CP","Le","L","CI"
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG0998.jpg","2026-07-01","16:36:18",2026-07-01 16:36:18,0,0,0,0,0,0,1,"",FALSE,43.7290080744676,-57.611747648575,0,669071.396027492,669071.396027492,0.964167271040578,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG0999.jpg","2026-07-01","16:36:20",2026-07-01 16:36:20,0,0,0,0,0,0,0,"",FALSE,43.7232768281365,-57.6072263787797,0,668802.686770463,668802.686770463,0.964166445104971,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1000.jpg","2026-07-01","20:29:48",2026-07-01 20:29:48,1,0,0,0,0,0,0,"",FALSE,4.13740813868022,-19.2967654428691,0,3672.72362030142,3672.72362030142,0.958137830106574,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1001.jpg","2026-07-01","20:29:48",2026-07-01 20:29:48,1,0,0,0,0,0,0,"",FALSE,4.13740813868022,-19.2967654428691,0,3672.72362030142,3672.72362030142,0.958137830106574,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1002.jpg","2026-07-01","20:29:50",2026-07-01 20:29:50,1,0,0,0,0,0,0,"",FALSE,4.13229995332658,-19.2911458919801,0,3668.056185635,3668.056185635,0.958136934563457,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1003.jpg","2026-07-01","20:36:42",2026-07-01 20:36:42,1,0,0,0,0,0,0,"",FALSE,3.08616474640803,-18.135645579138,0,2759.69465045827,2759.69465045827,0.957952239846278,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1004.jpg","2026-07-01","20:36:42",2026-07-01 20:36:42,1,0,0,0,0,0,0,"",FALSE,3.08616474640803,-18.135645579138,0,2759.69465045827,2759.69465045827,0.957952239846278,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1005.jpg","2026-07-01","20:36:44",2026-07-01 20:36:44,1,0,0,0,0,0,0,"",FALSE,3.081116784383,-18.1300470698589,0,2755.53706908713,2755.53706908713,0.957951342246545,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1006.jpg","2026-07-01","20:36:58",2026-07-01 20:36:58,1,0,0,0,0,0,0,"",FALSE,3.04578917838818,-18.0908602595222,0,2726.50299584578,2726.50299584578,0.957945058734173,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1007.jpg","2026-07-01","20:37:00",2026-07-01 20:37:00,1,0,0,0,0,0,0,"",FALSE,3.04074359789713,-18.0852626024915,0,2722.36519270671,2722.36519270671,0.957944161054965,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1008.jpg","2026-07-01","20:37:02",2026-07-01 20:37:02,1,0,0,0,0,0,0,"",FALSE,3.03569821365561,-18.0796649398694,0,2718.22978483299,2718.22978483299,0.957943263347823,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1009.jpg","2026-07-01","20:37:14",2026-07-01 20:37:14,1,0,0,0,0,0,0,"",FALSE,3.00543267743609,-18.0460817704609,0,2693.46988451868,2693.46988451868,0.957937876986199,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1010.jpg","2026-07-01","20:37:16",2026-07-01 20:37:16,1,0,0,0,0,0,0,"",FALSE,3.0003894817783,-18.040484968322,0,2689.3519492725,2689.3519492725,0.957936979227604,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1011.jpg","2026-07-01","20:37:16",2026-07-01 20:37:16,1,0,0,0,0,0,0,"",FALSE,3.0003894817783,-18.040484968322,0,2689.3519492725,2689.3519492725,0.957936979227604,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1012.jpg","2026-07-01","20:38:00",2026-07-01 20:38:00,0,0,0,0,0,0,0,"",FALSE,2.88951421064844,-17.9173818424901,0,2599.39083621141,2599.39083621141,0.957917225914287,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1013.jpg","2026-07-01","20:38:02",2026-07-01 20:38:02,0,0,0,0,0,0,0,"",FALSE,2.88447779540151,-17.9117874037845,0,2595.33065904377,2595.33065904377,0.957916327909104,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1014.jpg","2026-07-01","20:38:04",2026-07-01 20:38:04,0,0,0,0,0,0,0,"",FALSE,2.87944178164908,-17.9061931861401,0,2591.27310558589,2591.27310558589,0.957915429911966,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1015.jpg","2026-07-01","20:40:40",2026-07-01 20:40:40,1,0,0,0,0,0,0,"",FALSE,2.48755993745376,-17.4701788941633,0,2282.81280794015,2282.81280794015,0.957845355144674,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1016.jpg","2026-07-01","20:40:42",2026-07-01 20:40:42,1,0,0,0,0,0,0,"",FALSE,2.48254782065908,-17.4645933671534,0,2278.96401876548,2278.96401876548,0.957844456362671,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1017.jpg","2026-07-01","20:40:44",2026-07-01 20:40:44,1,0,0,0,0,0,0,"",FALSE,2.47753600916848,-17.4590079518454,0,2275.11798559354,2275.11798559354,0.957843557570727,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1018.jpg","2026-07-01","20:41:32",2026-07-01 20:41:32,1,0,0,0,0,0,0,"",FALSE,2.35734350628021,-17.3249908708235,0,2183.64797517099,2183.64797517099,0.957821983456418,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1019.jpg","2026-07-01","20:41:34",2026-07-01 20:41:34,1,0,0,0,0,0,0,"",FALSE,2.35233934153936,-17.3194082660939,0,2179.87190854373,2179.87190854373,0.95782108441608,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1020.jpg","2026-07-01","20:41:34",2026-07-01 20:41:34,1,0,0,0,0,0,0,"",FALSE,2.35233934153936,-17.3194082660939,0,2179.87190854373,2179.87190854373,0.95782108441608,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1021.jpg","2026-07-01","20:42:32",2026-07-01 20:42:32,0,0,0,0,0,0,0,"",FALSE,2.20735145441452,-17.1575611935472,0,2071.61463695075,2071.61463695075,0.957795007779469,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1022.jpg","2026-07-01","20:42:32",2026-07-01 20:42:32,0,0,0,0,0,0,0,"",FALSE,2.20735145441452,-17.1575611935472,0,2071.61463695075,2071.61463695075,0.957795007779469,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1023.jpg","2026-07-01","20:42:34",2026-07-01 20:42:34,0,0,0,0,0,0,0,"",FALSE,2.20235651970964,-17.151982000051,0,2067.92523921595,2067.92523921595,0.957794108441105,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1024.jpg","2026-07-01","20:44:22",2026-07-01 20:44:22,1,0,0,0,0,0,0,"",FALSE,1.93308859593497,-16.8508749458999,0,1873.15629895814,1873.15629895814,0.957745529142205,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1025.jpg","2026-07-01","20:44:24",2026-07-01 20:44:24,1,0,0,0,0,0,0,"",FALSE,1.92811073327904,-16.845302112077,0,1869.63385811922,1869.63385811922,0.957744629257266,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1026.jpg","2026-07-01","20:44:26",2026-07-01 20:44:26,1,0,0,0,0,0,0,"",FALSE,1.92313318333953,-16.8397293956155,0,1866.11455088954,1866.11455088954,0.957743729362562,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
"Tryon",56,45.44412,-122.68147,"SOWE03_20260804","SOWE03","./IMAG1027.jpg","2026-07-01","20:50:10",2026-07-01 20:50:10,1,0,0,0,0,0,0,"",FALSE,1.07169138514443,-15.8829959447624,0,1310.29626973901,1310.29626973901,0.957588798796993,117.951206413148,152.279998779297,15.1238468713919,1,0.864544715410402,0.748755058633938,0.133931368398335,2.76265390735592,3.47620943684093,0.794731720729271
