"Site","elevation","latitude","longitude","full_ID","stationID","filename","date","time","time_stamp","PESO","SOREX","UNK","VOLE","SCIURIDAE","MUSTELIDAE","OTHER","...18","night","sunAltDegrees","moonAltDegrees","moonlightModel","twilightModel","illumination","moonPhase","mean_height","max_height","sd_height","cover2m","CC","FC","CP","Le","L","CI"
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0358.JPG",2026-07-16,04:11:52,2026-07-16 04:11:52,1,0,0,0,0,0,0,NA,TRUE,-12.2620883222905,-27.1490965162221,0,0.00688159015666555,0.00688159015666555,0.0598974536051605,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0359.JPG",2026-07-16,04:11:54,2026-07-16 04:11:54,1,0,0,0,0,0,0,NA,TRUE,-12.2582426355551,-27.1476863199277,0,0.00689729721184833,0.00689729721184833,0.0598987036991567,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0360.JPG",2026-07-16,04:11:54,2026-07-16 04:11:54,1,0,0,0,0,0,0,NA,TRUE,-12.2582426355551,-27.1476863199277,0,0.00689729721184833,0.00689729721184833,0.0598987036991567,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0361.JPG",2026-07-16,04:27:14,2026-07-16 04:27:14,1,0,0,0,0,0,0,NA,TRUE,-10.4344536380646,-26.4132339141821,0,0.0279955614058721,0.0279955614058721,0.0604750067830336,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0362.JPG",2026-07-16,04:27:14,2026-07-16 04:27:14,1,0,0,0,0,0,0,NA,TRUE,-10.4344536380646,-26.4132339141821,0,0.0279955614058721,0.0279955614058721,0.0604750067830336,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0363.JPG",2026-07-16,04:27:14,2026-07-16 04:27:14,1,0,0,0,0,0,0,NA,TRUE,-10.4344536380646,-26.4132339141821,0,0.0279955614058721,0.0279955614058721,0.0604750067830336,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0364.JPG",2026-07-16,04:27:30,2026-07-16 04:27:30,1,0,0,0,0,0,0,NA,TRUE,-10.4017939226642,-26.398965968599,0,0.0288441335224568,0.0288441335224568,0.0604850516134626,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0365.JPG",2026-07-16,04:27:30,2026-07-16 04:27:30,1,0,0,0,0,0,0,NA,TRUE,-10.4017939226642,-26.398965968599,0,0.0288441335224568,0.0288441335224568,0.0604850516134626,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0366.JPG",2026-07-16,04:27:32,2026-07-16 04:27:32,1,0,0,0,0,0,0,NA,TRUE,-10.3977092751968,-26.3971789391842,0,0.0289523429595637,0.0289523429595637,0.060486307264227,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
"Tryon",75,45.441706,-122.684142,"BOHO01_20260620","BOHO01","./DSCF0367.JPG",2026-07-16,04:27:42,2026-07-16 04:27:42,1,0,0,0,0,0,0,NA,TRUE,-10.3772785353209,-26.388231909013,0,0.0295006882962254,0.0295006882962254,0.0604925857461059,122.605354998189,146.079986572266,17.7437455520852,1,0.94937253096467,0.841135409633809,0.114009114231354,3.67940614504856,4.12308101132083,0.892392396595152
